종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
32350,롯데관광개발,KOSPI,일반서비스,17740,60,0.34,1.41103E+12
89860,롯데렌탈,KOSPI,일반서비스,30150,850,2.9,1.09473E+12
330590,롯데리츠,KOSPI,부동산,3965,-15,-0.38,1.14576E+12
400,롯데손해보험,KOSPI,보험,1746,-16,-0.91,5.41847E+11
23530,롯데쇼핑,KOSPI,유통,70400,-2700,-3.69,1.99153E+12
20150,롯데에너지머티리얼즈,KOSPI,전기·전자,25800,-150,-0.58,1.35103E+12
280360,롯데웰푸드,KOSPI,음식료·담배,119500,1100,0.93,1.1119E+12
286940,롯데이노베이트,KOSPI,IT 서비스,22350,-200,-0.89,3.38141E+11
4000,롯데정밀화학,KOSPI,화학,43000,1650,3.99,1.1094E+12
4990,롯데지주,KOSPI,기타금융,27800,-200,-0.71,2.91648E+12
00499K,롯데지주우,KOSPI,기타금융,31800,-350,-1.09,25618175400
5300,롯데칠성,KOSPI,음식료·담배,129900,-700,-0.54,1.20533E+12
5305,롯데칠성우,KOSPI,음식료·담배,72500,-200,-0.28,56209975000
11170,롯데케미칼,KOSPI,화학,62200,-300,-0.48,2.66063E+12
71840,롯데하이마트,KOSPI,유통,9060,-60,-0.66,2.13886E+11
27740,마니커,KOSPI,음식료·담배,854,-7,-0.81,54238588712
357430,마스턴프리미어리츠,KOSPI,부동산,1558,-1,-0.06,47527268306
1080,만호제강,KOSPI,금속,24400,0,0,1.0126E+11
88980,맥쿼리인프라,KOSPI,기타금융,11650,90,0.78,5.57944E+12
94800,맵스리얼티1,KOSPI,기타금융,4620,100,2.21,4.28895E+11
138040,메리츠금융지주,KOSPI,기타금융,113100,-900,-0.79,2.03596E+13
90370,메타랩스,KOSPI,섬유·의류,1352,5,0.37,33671139528
118000,메타케어,KOSPI,유통,324,1,0.31,55655865936
17180,명문제약,KOSPI,제약,1610,-9,-0.56,54665060940
9900,명신산업,KOSPI,운송장비·부품,8530,40,0.47,4.4757E+11
12690,모나리자,KOSPI,종이·목재,2605,-15,-0.57,95268119275
5360,모나미,KOSPI,유통,2050,-10,-0.49,38739479350
70960,모나용평,KOSPI,일반서비스,4450,70,1.6,2.14193E+11
9680,모토닉,KOSPI,운송장비·부품,10390,-170,-1.61,2.9144E+11
9580,무림P&P,KOSPI,종이·목재,2765,-5,-0.18,1.72448E+11
9200,무림페이퍼,KOSPI,종이·목재,2160,0,0,89876109600
33920,무학,KOSPI,음식료·담배,7980,10,0.13,2.2743E+11
8420,문배철강,KOSPI,금속,2305,-15,-0.65,47260579025
25560,미래산업,KOSPI,의료·정밀기기,10420,0,0,46709254680
7120,미래아이앤지,KOSPI,IT 서비스,1010,7,0.7,29167394080
396690,미래에셋글로벌리츠,KOSPI,부동산,2725,-5,-0.18,1.07926E+11
357250,미래에셋맵스리츠,KOSPI,부동산,2665,0,0,66611954825
85620,미래에셋생명,KOSPI,보험,7150,-100,-1.38,1.26567E+12
6800,미래에셋증권,KOSPI,증권,18900,0,0,1.0779E+13
00680K,미래에셋증권2우B,KOSPI,증권,8300,-200,-2.35,1.14125E+12
6805,미래에셋증권우,KOSPI,증권,8840,-160,-1.78,1.2443E+11
81660,미스토홀딩스,KOSPI,유통,37450,-150,-0.4,2.25059E+12
2840,미원상사,KOSPI,화학,160300,1300,0.82,7.61425E+11
268280,미원에스씨,KOSPI,화학,142500,-800,-0.56,7.125E+11
107590,미원홀딩스,KOSPI,기타금융,73400,-200,-0.27,1.70288E+11
134380,미원화학,KOSPI,화학,84400,-500,-0.59,1.85618E+11
3650,미창석유,KOSPI,화학,113500,-1400,-1.22,1.97453E+11
377740,바이오노트,KOSPI,제약,5270,50,0.96,5.37835E+11
3610,방림,KOSPI,섬유·의류,4335,50,1.17,1.74276E+11
35150,백산,KOSPI,화학,14240,-120,-0.84,2.99068E+11
2410,범양건영,KOSPI,건설,1935,0,0,53173451700
7210,벽산,KOSPI,비금속,2370,35,1.5,1.58458E+11
2760,보락,KOSPI,화학,1045,4,0.38,62595500000
3850,보령,KOSPI,제약,8410,10,0.12,7.2147E+11
890,보해양조,KOSPI,음식료·담배,461,-2,-0.43,64134379469
3000,부광약품,KOSPI,제약,3425,70,2.09,3.37926E+11
1270,부국증권,KOSPI,증권,51100,-2100,-3.95,5.29901E+11
1275,부국증권우,KOSPI,증권,25800,0,0,77400000000
26940,부국철강,KOSPI,금속,2355,20,0.86,47100000000
11390,부산산업,KOSPI,비금속,105600,7600,7.76,1.11514E+11
5030,부산주공,KOSPI,운송장비·부품,486,0,0,38288532168
2070,비비안,KOSPI,섬유·의류,739,-1,-0.14,33399900903
100220,비상교육,KOSPI,오락·문화,6060,-20,-0.33,78760250460
90460,비에이치,KOSPI,전기·전자,15310,70,0.46,5.2765E+11
5180,빙그레,KOSPI,음식료·담배,78600,-700,-0.88,7.51078E+11
3960,사조대림,KOSPI,음식료·담배,41450,-450,-1.07,3.79867E+11
8040,사조동아원,KOSPI,음식료·담배,1105,8,0.73,1.55965E+11
7160,사조산업,KOSPI,음식료·담배,46700,-200,-0.43,2.335E+11
14710,사조씨푸드,KOSPI,음식료·담배,8430,70,0.84,1.45152E+11
6090,사조오양,KOSPI,음식료·담배,9830,-20,-0.2,92625524370
62040,산일전기,KOSPI,전기·전자,119200,-1600,-1.32,3.62907E+12
1470,삼부토건,KOSPI,건설,347,0,0,79699592928
28050,삼성E&A,KOSPI,일반서비스,26850,150,0.56,5.2626E+12
448730,삼성FN리츠,KOSPI,부동산,4295,0,0,3.9106E+11
6400,삼성SDI,KOSPI,전기·전자,218000,1000,0.46,1.75676E+13
6405,삼성SDI우,KOSPI,전기·전자,137600,-900,-0.65,2.22622E+11
6660,삼성공조,KOSPI,운송장비·부품,13900,80,0.58,1.12956E+11
28260,삼성물산,KOSPI,유통,162800,-2300,-1.39,2.76722E+13
02826K,삼성물산우B,KOSPI,유통,117000,-1000,-0.85,1.71708E+11
207940,삼성바이오로직스,KOSPI,제약,1022000,-7000,-0.68,7.27398E+13
32830,삼성생명,KOSPI,보험,123400,-800,-0.64,2.468E+13
18260,삼성에스디에스,KOSPI,IT 서비스,154500,-1000,-0.64,1.19549E+13
9150,삼성전기,KOSPI,전기·전자,160100,4800,3.09,1.19585E+13
9155,삼성전기우,KOSPI,전기·전자,72400,1900,2.7,2.10466E+11
5930,삼성전자,KOSPI,전기·전자,71800,1300,1.84,4.2503E+14
5935,삼성전자우,KOSPI,전기·전자,58400,800,1.39,4.76529E+13
1360,삼성제약,KOSPI,제약,1610,32,2.03,1.51601E+11
10140,삼성중공업,KOSPI,운송장비·부품,19320,-270,-1.38,1.70016E+13
16360,삼성증권,KOSPI,증권,70000,-600,-0.85,6.251E+12
68290,삼성출판사,KOSPI,오락·문화,17120,70,0.41,1.712E+11
29780,삼성카드,KOSPI,기타금융,50700,300,0.6,5.87405E+12
810,삼성화재,KOSPI,보험,433500,-9500,-2.14,1.99458E+13
815,삼성화재우,KOSPI,보험,337500,-2500,-0.74,1.04608E+12
6110,삼아알미늄,KOSPI,금속,25700,-200,-0.77,3.78096E+11
145990,삼양사,KOSPI,음식료·담배,52500,-400,-0.76,5.41456E+11
145995,삼양사우,KOSPI,음식료·담배,35750,250,0.7,13230002500
3230,삼양식품,KOSPI,음식료·담배,1455000,20000,1.39,1.09605E+13
2170,삼양통상,KOSPI,섬유·의류,59500,2200,3.84,1.785E+11
272550,삼양패키징,KOSPI,화학,13910,-10,-0.07,2.13254E+11
70,삼양홀딩스,KOSPI,기타금융,85200,-200,-0.23,7.42725E+11
75,삼양홀딩스우,KOSPI,기타금융,83500,0,0,12599649000
3720,삼영,KOSPI,화학,4360,90,2.11,1.4824E+11
2810,삼영무역,KOSPI,유통,16470,-180,-1.08,3.04151E+11
5680,삼영전자,KOSPI,전기·전자,10900,-30,-0.27,2.18E+11
23000,삼원강재,KOSPI,운송장비·부품,2570,20,0.78,1.028E+11
4380,삼익THK,KOSPI,기계·장비,9960,0,0,2.0916E+11
2450,삼익악기,KOSPI,기타제조,1290,7,0.55,1.16785E+11
4440,삼일씨엔에스,KOSPI,비금속,4920,-5,-0.1,62641179240
520,삼일제약,KOSPI,제약,9950,-60,-0.6,2.15834E+11
9770,삼정펄프,KOSPI,종이·목재,28500,-350,-1.21,71249173500
5500,삼진제약,KOSPI,제약,20650,600,2.99,2.87035E+11
4690,삼천리,KOSPI,전기·가스,137200,-2100,-1.51,5.56349E+11
10960,삼호개발,KOSPI,건설,3430,40,1.18,85750000000
4450,삼화왕관,KOSPI,금속,35000,50,0.14,75403265000
9470,삼화전기,KOSPI,전기·전자,28000,850,3.13,1.85187E+11
11230,삼화전자,KOSPI,전기·전자,5510,140,2.61,93133877000
1820,삼화콘덴서,KOSPI,전기·전자,26950,100,0.37,2.80145E+11
390,삼화페인트,KOSPI,화학,6150,30,0.49,1.67301E+11
1290,상상인증권,KOSPI,증권,672,-4,-0.59,72802544640
41650,상신브레이크,KOSPI,운송장비·부품,2935,-5,-0.17,63018705750
75180,새론오토모티브,KOSPI,운송장비·부품,3505,20,0.57,67296000000
7540,샘표,KOSPI,기타금융,47900,100,0.21,1.37751E+11
248170,샘표식품,KOSPI,음식료·담배,26800,100,0.37,1.2243E+11
7860,서연,KOSPI,기타금융,9260,-190,-2.01,2.17423E+11
200880,서연이화,KOSPI,운송장비·부품,12180,-60,-0.49,3.29206E+11
17390,서울가스,KOSPI,전기·가스,62600,-300,-0.48,3.13E+11
31210,서울보증보험,KOSPI,보험,42150,-450,-1.06,2.94298E+12
4410,서울식품,KOSPI,음식료·담배,156,-5,-3.11,58461867204
4415,서울식품우,KOSPI,음식료·담배,1259,1,0.08,2800645500
21050,서원,KOSPI,금속,1275,4,0.31,60530102250
8490,서흥,KOSPI,화학,18200,-130,-0.71,2.10558E+11
7610,선도전기,KOSPI,전기·전자,3000,0,0,54000000000
136490,선진,KOSPI,음식료·담배,13700,290,2.16,3.25781E+11
14910,성문전자,KOSPI,전기·전자,1224,13,1.07,27492245640
14915,성문전자우,KOSPI,전기·전자,4255,55,1.31,2553000000
4980,성신양회,KOSPI,비금속,10480,40,0.38,2.56928E+11
4985,성신양회우,KOSPI,비금속,11810,-70,-0.59,8687967450
11300,성안머티리얼스,KOSPI,섬유·의류,435,6,1.4,67693688625
180,성창기업지주,KOSPI,일반서비스,1624,26,1.63,1.13277E+11
2420,세기상사,KOSPI,유통,5540,30,0.54,33073511920
4360,세방,KOSPI,운송·창고,13660,-50,-0.36,2.63757E+11
4365,세방우,KOSPI,운송·창고,9370,-60,-0.64,34568272500
4490,세방전지,KOSPI,전기·전자,64500,-500,-0.77,9.03E+11
1430,세아베스틸지주,KOSPI,금속,29250,-400,-1.35,1.04897E+12
306200,세아제강,KOSPI,금속,143600,-900,-0.62,4.07293E+11
3030,세아제강지주,KOSPI,기타금융,196900,-1400,-0.71,8.15492E+11
19440,세아특수강,KOSPI,금속,15480,-80,-0.51,1.32664E+11
58650,세아홀딩스,KOSPI,금속,132100,200,0.15,5.284E+11
13000,세우글로벌,KOSPI,유통,1119,11,0.99,32120929689
91090,세원이앤씨,KOSPI,금속,1270,0,0,66998498210
21820,세원정공,KOSPI,운송장비·부품,10830,20,0.19,1.083E+11
67830,세이브존I&C,KOSPI,유통,2665,5,0.19,1.09374E+11
75580,세진중공업,KOSPI,운송장비·부품,14150,-40,-0.28,8.0442E+11
68270,셀트리온,KOSPI,제약,174100,1600,0.93,4.02032E+13
336370,솔루스첨단소재,KOSPI,전기·전자,8700,-60,-0.68,6.10891E+11
33637K,솔루스첨단소재1우,KOSPI,전기·전자,1877,7,0.37,31737753782
33637L,솔루스첨단소재2우B,KOSPI,전기·전자,4155,15,0.36,15698819880
248070,솔루엠,KOSPI,전기·전자,15880,-10,-0.06,7.59322E+11
4430,송원산업,KOSPI,화학,10800,50,0.47,2.592E+11
17550,수산세보틱스,KOSPI,기계·장비,1911,69,3.75,1.19245E+11
126720,수산인더스트리,KOSPI,건설,23900,750,3.24,3.41435E+11
53210,스카이라이프,KOSPI,오락·문화,5180,50,0.97,2.46169E+11
204210,스타에스엠리츠,KOSPI,부동산,2035,0,0,15927568525
26890,스틱인베스트먼트,KOSPI,기타금융,9680,-80,-0.82,4.03445E+11
134790,시디즈,KOSPI,기타제조,29850,400,1.36,59700000000
462870,시프트업,KOSPI,IT 서비스,43500,-500,-1.14,2.557E+12
16590,신대양제지,KOSPI,종이·목재,10490,-20,-0.19,4.22724E+11
29530,신도리코,KOSPI,전기·전자,48800,300,0.62,4.91905E+11
4970,신라교역,KOSPI,"농업, 임업 및 어업",9870,0,0,1.5792E+11
11930,신성이엔지,KOSPI,전기·전자,1522,-16,-1.04,3.13301E+11
5390,신성통상,KOSPI,유통,4050,5,0.12,5.82019E+11
4170,신세계,KOSPI,유통,171300,-7000,-3.93,1.65222E+12
35510,신세계 I&C,KOSPI,IT 서비스,16460,-60,-0.36,2.30126E+11
31430,신세계인터내셔날,KOSPI,유통,11400,-240,-2.06,4.0291E+11
31440,신세계푸드,KOSPI,일반서비스,37600,600,1.62,1.45605E+11
6880,신송홀딩스,KOSPI,유통,8060,210,2.68,95340595480
5800,신영와코루,KOSPI,섬유·의류,13000,140,1.09,1.17E+11
1720,신영증권,KOSPI,증권,127100,-3300,-2.53,2.08952E+12
9270,신원,KOSPI,섬유·의류,1899,167,9.64,2.10078E+11
2700,신일전자,KOSPI,유통,1382,-23,-1.64,98187674022
2870,신풍,KOSPI,유통,1107,10,0.91,38699280900
19170,신풍제약,KOSPI,제약,13830,1700,14.01,7.32782E+11
19175,신풍제약우,KOSPI,제약,25200,3450,15.86,55440000000
481850,신한글로벌액티브리츠,KOSPI,기타금융,1541,10,0.65,66999080224
404990,신한서부티엔디리츠,KOSPI,부동산,3695,110,3.07,2.10635E+11
293940,신한알파리츠,KOSPI,부동산,5550,-30,-0.54,6.71218E+11
55550,신한지주,KOSPI,기타금융,69200,0,0,3.35962E+13
4080,신흥,KOSPI,유통,14040,40,0.29,1.3338E+11
102280,쌍방울,KOSPI,섬유·의류,2690,0,0,70637274900
4770,써니전자,KOSPI,전기·전자,1713,-19,-1.1,62872040292
403550,쏘카,KOSPI,일반서비스,12920,-20,-0.15,4.24317E+11
4920,씨아이테크,KOSPI,전기·전자,1231,26,2.16,61630991183
112610,씨에스윈드,KOSPI,금속,46750,-500,-1.06,1.97151E+12
480370,씨케이솔루션,KOSPI,건설,10950,-90,-0.82,1.19737E+11
308170,씨티알모빌리티,KOSPI,운송장비·부품,5050,40,0.8,43480500000
8700,아남전자,KOSPI,전기·전자,1441,15,1.05,1.11137E+11
90430,아모레퍼시픽,KOSPI,화학,128800,-1400,-1.08,7.53387E+12
90435,아모레퍼시픽우,KOSPI,화학,43200,-50,-0.12,4.56098E+11
2790,아모레퍼시픽홀딩스,KOSPI,화학,29000,-300,-1.02,2.30429E+12
00279K,아모레퍼시픽홀딩스3우C,KOSPI,화학,22150,-50,-0.23,1.57092E+11
2795,아모레퍼시픽홀딩스우,KOSPI,화학,11670,-90,-0.77,75198795900
2030,아세아,KOSPI,일반서비스,330500,-1000,-0.3,6.88808E+11
183190,아세아시멘트,KOSPI,비금속,14290,-160,-1.11,5.33685E+11
2310,아세아제지,KOSPI,종이·목재,7920,20,0.25,3.29729E+11
12170,아센디오,KOSPI,오락·문화,3205,-245,-7.1,34850346315
267850,아시아나IDT,KOSPI,IT 서비스,12000,50,0.42,1.332E+11
20560,아시아나항공,KOSPI,운송·창고,9460,-50,-0.53,1.94867E+12
122900,아이마켓코리아,KOSPI,유통,8100,-400,-4.71,2.70774E+11
10780,아이에스동서,KOSPI,비금속,20100,100,0.5,6.06758E+11
31820,아이티센씨티에스,KOSPI,IT 서비스,625,-5,-0.79,75657166250
139990,아주스틸,KOSPI,금속,3850,0,0,1.49208E+11
9320,아진전자부품,KOSPI,운송장비·부품,1027,27,2.7,50630863790
1780,알루코,KOSPI,금속,2465,55,2.28,2.38686E+11
18250,애경산업,KOSPI,화학,16760,10,0.06,4.42631E+11
161000,애경케미칼,KOSPI,화학,11930,-100,-0.83,5.80379E+11
11090,에넥스,KOSPI,기타제조,618,6,0.98,37074834138
137310,에스디바이오센서,KOSPI,의료·정밀기기,10360,150,1.47,1.26132E+12
5850,에스엘,KOSPI,운송장비·부품,33400,-600,-1.76,1.55138E+12
10580,에스엠벡셀,KOSPI,운송장비·부품,1547,44,2.93,1.72106E+11
12750,에스원,KOSPI,일반서비스,74300,700,0.95,2.82334E+12
23960,에쓰씨엔지니어링,KOSPI,건설,1316,18,1.39,48773194568
298690,에어부산,KOSPI,운송·창고,2075,-35,-1.66,2.42028E+11
140910,에이리츠,KOSPI,부동산,3130,0,0,13969290160
78520,에이블씨엔씨,KOSPI,화학,11300,760,7.21,2.9396E+11
15260,에이엔피,KOSPI,전기·전자,462,-13,-2.74,20844005028
7460,에이프로젠,KOSPI,금속,688,13,1.93,2.19656E+11
3060,에이프로젠바이오로직스,KOSPI,제약,624,2,0.32,1.23806E+11
244920,에이플러스에셋,KOSPI,기타금융,6260,70,1.13,1.41524E+11
278470,에이피알,KOSPI,화학,230000,10500,4.78,8.75013E+12
450080,에코프로머티,KOSPI,전기·전자,52200,300,0.58,3.65047E+12
19490,엑시큐어하이트론,KOSPI,전기·전자,667,-4,-0.6,50980324090
36570,엔씨소프트,KOSPI,IT 서비스,202000,-1500,-0.74,4.35189E+12
85310,엔케이,KOSPI,금속,1050,-43,-3.93,82824338100
900140,엘브이엠씨홀딩스,KOSPI,유통,1915,-24,-1.24,3.70055E+11
66970,엘앤에프,KOSPI,전기·전자,75600,2900,3.99,2.7455E+12
97520,엠씨넥스,KOSPI,전기·전자,29350,-600,-2,5.27646E+11
484870,엠앤씨솔루션,KOSPI,기계·장비,158700,-8100,-4.86,1.45272E+12
14440,영보화학,KOSPI,화학,4460,-35,-0.78,89200000000
111770,영원무역,KOSPI,유통,58900,-300,-0.51,2.60995E+12
9970,영원무역홀딩스,KOSPI,기타금융,132300,-3600,-2.65,1.78595E+12
3520,영진약품,KOSPI,제약,2145,15,0.7,3.92305E+11
670,영풍,KOSPI,금속,41750,-400,-0.95,7.97778E+11
6740,영풍제지,KOSPI,종이·목재,999,2,0.2,55851310782
12280,영화금속,KOSPI,운송장비·부품,886,27,3.14,45774751430
12160,영흥,KOSPI,금속,540,5,0.93,54707600880
7310,오뚜기,KOSPI,음식료·담배,399000,-2000,-0.5,1.59912E+12
2630,오리엔트바이오,KOSPI,제약,666,-13,-1.91,78976281330
271560,오리온,KOSPI,음식료·담배,112000,900,0.81,4.42805E+12
1800,오리온홀딩스,KOSPI,기타금융,20950,-300,-1.41,1.31242E+12
5320,온타이드,KOSPI,유통,605,-7,-1.14,41367292450
11690,와이투솔루션,KOSPI,전기·전자,3380,-25,-0.73,1.23621E+11
316140,우리금융지주,KOSPI,기타금융,25200,-150,-0.59,1.87133E+13
6980,우성,KOSPI,음식료·담배,16310,-50,-0.31,50397900000
17370,우신시스템,KOSPI,기계·장비,7570,-80,-1.05,1.38637E+11
105840,우진,KOSPI,의료·정밀기기,11170,-100,-0.89,2.25608E+11
10400,우진아이엔에스,KOSPI,건설,2430,-5,-0.21,18521460000
49800,우진플라임,KOSPI,기계·장비,2005,11,0.55,40100000000
16880,웅진,KOSPI,일반서비스,3160,-115,-3.51,2.5257E+11
95720,웅진씽크빅,KOSPI,일반서비스,1909,-43,-2.2,2.20501E+11
5820,원림,KOSPI,섬유·의류,15470,220,1.44,35549595900
10600,웰바이오텍,KOSPI,유통,545,0,0,49553256815
8600,윌비스,KOSPI,유통,396,-1,-0.25,26625471444
33270,유나이티드제약,KOSPI,제약,20800,-50,-0.24,3.39743E+11
14830,유니드,KOSPI,화학,79500,-200,-0.25,5.38024E+11
446070,유니드비티플러스,KOSPI,종이·목재,4025,5,0.12,42710140375
910,유니온,KOSPI,비금속,4910,35,0.72,76653049290
47400,유니온머티리얼,KOSPI,비금속,1703,40,2.41,71526000000
11330,유니켐,KOSPI,섬유·의류,1792,58,3.34,1.66798E+11
77500,유니퀘스트,KOSPI,유통,5980,-10,-0.17,1.29169E+11
2920,유성기업,KOSPI,운송장비·부품,2400,-15,-0.62,62274000000
700,유수홀딩스,KOSPI,일반서비스,5950,-80,-1.33,1.54949E+11
3470,유안타증권,KOSPI,증권,3600,-50,-1.37,7.18548E+11
3475,유안타증권우,KOSPI,증권,3585,-45,-1.24,46290280020
72130,유엔젤,KOSPI,IT 서비스,5400,60,1.12,69635451600
220,유유제약,KOSPI,제약,4430,25,0.57,75453314930
225,유유제약1우,KOSPI,제약,4980,30,0.61,11289311400
227,유유제약2우B,KOSPI,제약,10420,-90,-0.86,3392335200
1200,유진투자증권,KOSPI,증권,3330,0,0,3.22565E+11
100,유한양행,KOSPI,제약,112000,-200,-0.18,8.95646E+12
105,유한양행우,KOSPI,제약,103200,600,0.58,1.21873E+11
3460,유화증권,KOSPI,증권,2795,0,0,1.58483E+11
3465,유화증권우,KOSPI,증권,2700,-15,-0.55,47186347500
8730,율촌화학,KOSPI,화학,35350,50,0.14,8.7668E+11
8250,이건산업,KOSPI,종이·목재,5330,110,2.11,58377544550
25820,이구산업,KOSPI,금속,4910,-20,-0.41,1.642E+11
214320,이노션,KOSPI,일반서비스,19480,-180,-0.92,7.792E+11
88260,이리츠코크렙,KOSPI,부동산,4430,5,0.11,2.80603E+11
139480,이마트,KOSPI,유통,89600,-800,-0.88,2.47259E+12
457190,이수스페셜티케미컬,KOSPI,화학,49250,-650,-1.3,1.48776E+12
7660,이수페타시스,KOSPI,전기·전자,64600,300,0.47,4.74224E+12
5950,이수화학,KOSPI,화학,6170,20,0.33,1.62235E+11
15020,이스타코,KOSPI,부동산,638,-7,-1.09,27339320800
93230,이아이디,KOSPI,유통,1392,0,0,3.54103E+11
74610,이엔플러스,KOSPI,기계·장비,511,0,0,37494486519
102460,이연제약,KOSPI,제약,11330,-20,-0.18,2.10589E+11
84680,이월드,KOSPI,기타제조,1604,-8,-0.5,2.27457E+11
350520,이지스레지던스리츠,KOSPI,부동산,4000,-10,-0.25,1.47465E+11
334890,이지스밸류플러스리츠,KOSPI,부동산,4335,20,0.46,2.23007E+11
760,이화산업,KOSPI,유통,12380,-40,-0.32,34664000000
14990,인디에프,KOSPI,섬유·의류,1388,35,2.59,1.04257E+11
101140,인바이오젠,KOSPI,유통,9530,-300,-3.05,95721378480
6490,인스코비,KOSPI,통신,1179,-11,-0.92,1.46787E+11
23800,인지컨트롤스,KOSPI,운송장비·부품,5790,30,0.52,91535250630
34590,인천도시가스,KOSPI,전기·가스,25750,-50,-0.19,1.1265E+11
129260,인터지스,KOSPI,운송·창고,2900,0,0,86268834600
23810,인팩,KOSPI,운송장비·부품,6230,0,0,62300000000
249420,일동제약,KOSPI,제약,20900,960,4.81,6.48177E+11
230,일동홀딩스,KOSPI,제약,8600,250,2.99,99247440000
13360,일성건설,KOSPI,건설,1552,46,3.05,83846613760
3120,일성아이에스,KOSPI,제약,24750,-150,-0.6,3.29175E+11
3200,일신방직,KOSPI,섬유·의류,10460,170,1.65,2.40162E+11
7110,일신석재,KOSPI,유통,2400,45,1.91,1.85896E+11
7570,일양약품,KOSPI,제약,13250,0,0,2.52885E+11
7575,일양약품우,KOSPI,제약,13490,330,2.51,6004129200
8500,일정실업,KOSPI,섬유·의류,12590,-430,-3.3,15108000000
81000,일진다이아,KOSPI,화학,12450,-100,-0.8,1.76827E+11
20760,일진디스플,KOSPI,전기·전자,857,-25,-2.83,44147276037
103590,일진전기,KOSPI,전기·전자,40800,-1000,-2.39,1.94556E+12
271940,일진하이솔루스,KOSPI,운송장비·부품,17260,90,0.52,6.26766E+11
